row,check_number,session_start
1259,6475,15:34:00
1260,1030,14:15:00
1261,8004,07:30:00
1262,3830,15:30:00
1263,6039,23:42:00
1264,1638,06:00:00
1265,9965,14:00:00
1266,9096,07:00:00
1267,100,22:30:00
1268,6290,07:00:00
1269,1195,15:34:00
1270,914,15:00:00
1271,9511,15:34:00
1272,6401,14:15:00
1273,1885,14:15:00
1274,6109,08:42:00
1275,2732,21:00:00
1276,9131,06:00:00
1277,8516,22:15:00
1278,1330,14:00:00
1279,9822,07:00:00
1280,8914,07:30:00
1281,3228,06:00:00
1282,387,08:42:00
1283,6869,15:30:00
1284,2555,07:30:00
1285,5352,22:30:00
1286,908,14:15:00
1287,3634,14:00:00
1288,1231,15:34:00
1289,2845,21:00:00
1290,9259,07:30:00
1291,8030,22:15:00
1292,5114,21:00:00
1293,3567,14:15:00
1294,7380,21:00:00
1295,8105,22:30:00
1296,9918,06:15:00
1297,1314,22:15:00
1298,4318,21:00:00
1299,4039,15:34:00
1300,1340,14:15:00
1301,3407,08:42:00
1302,9723,07:00:00
1303,801,21:00:00
1304,9904,21:00:00
1305,5467,15:30:00
1306,1551,06:00:00
1307,611,21:00:00
1308,2694,06:15:00
1309,8406,21:00:00
1310,6591,22:15:00
1311,8039,15:34:00
1312,8535,15:34:00
1313,1774,15:00:00
1314,6507,08:42:00
1315,4112,21:00:00
1316,6106,06:15:00
1317,5914,15:30:00
1318,1086,08:42:00
1319,5730,22:30:00
1320,6985,06:00:00
1321,4735,06:00:00
1322,1797,07:00:00
1323,4101,22:30:00
1324,9779,07:00:00
1325,8942,07:30:00
1326,8401,15:00:00
1327,6013,15:34:00
1328,7138,07:00:00
1329,8051,22:30:00
1330,6994,08:42:00
1331,1250,21:00:00
1332,7234,15:00:00
1333,7554,07:00:00
1334,1710,23:42:00
1335,2514,14:00:00
1336,9936,06:15:00
1337,7132,06:00:00
1338,3190,06:00:00
1339,9710,06:00:00
1340,7324,23:42:00
1341,4282,08:42:00
1342,4071,06:15:00
1343,9415,23:42:00
1344,5682,21:00:00
1345,2204,06:15:00
1346,9294,15:00:00
1347,4694,23:42:00
1348,1701,15:34:00
1349,3832,21:00:00
1350,841,07:00:00
1351,6849,23:42:00
1352,6812,14:00:00
1353,6256,07:30:00
1354,222,07:00:00
1355,2572,07:30:00
1356,5993,22:15:00
1357,520,21:00:00
1358,7674,15:30:00
1359,338,22:30:00
1360,2226,21:00:00
1361,2340,15:00:00
1362,7790,06:00:00
1363,6766,21:00:00
1364,8112,07:30:00
1365,5842,14:15:00
1366,9555,21:00:00
1367,4819,22:30:00
1368,5326,23:42:00
1369,2252,06:15:00
1370,9077,22:15:00
1371,8424,15:30:00
1372,9368,21:00:00
1373,6199,07:00:00
1374,422,08:42:00
1375,7277,06:15:00
1376,9251,15:34:00
1377,2591,21:00:00
1378,652,15:34:00
1379,1948,08:42:00
1380,2197,21:00:00
1381,5140,15:00:00
1382,1305,22:30:00
1383,7368,06:00:00
1384,8480,15:34:00
1385,1178,15:34:00
1386,6227,22:30:00
1387,5772,15:34:00
1388,4161,15:30:00
1389,5256,08:42:00
1390,9535,07:30:00
1391,9089,15:34:00
1392,4273,14:15:00
1393,5565,07:00:00
1394,4304,15:34:00
1395,245,23:42:00
1396,2078,07:00:00
1397,4429,07:00:00
1398,5986,15:00:00
1399,641,15:30:00
1400,4163,21:00:00
1401,9597,14:15:00
1402,1889,15:34:00
1403,9554,15:30:00
1404,4703,15:30:00
1405,7456,06:15:00
1406,86,07:00:00
1407,9185,22:15:00
1408,2349,22:30:00
1409,8803,23:42:00
1410,6963,15:34:00
1411,7445,15:30:00
1412,7116,08:42:00
1413,3553,15:30:00
1414,5727,08:42:00
1415,2333,23:42:00
1416,3115,15:34:00
1417,4384,21:00:00
1418,8007,14:00:00
1419,8468,06:15:00
1420,1863,14:00:00
1421,235,21:00:00
1422,4973,08:42:00
1423,6024,23:42:00
1424,2541,21:00:00
1425,4403,07:00:00
1426,300,15:30:00
1427,6577,22:15:00
1428,8636,06:00:00
1429,1893,15:34:00
1430,5129,07:00:00
1431,7710,22:15:00
1432,1899,21:00:00
1433,5628,15:30:00
1434,4410,14:00:00
1435,9960,23:42:00
1436,1766,23:42:00
1437,2090,22:15:00
1438,9756,08:42:00
1439,544,23:42:00
1440,505,06:00:00
1441,1489,07:00:00
1442,3333,06:00:00
1443,6406,21:00:00
1444,6212,22:15:00
1445,1390,14:15:00
1446,1299,22:30:00
1447,8882,21:00:00
1448,6674,15:00:00
1449,5327,07:00:00
1450,7175,07:30:00
1451,8434,14:00:00
1452,18,06:00:00
1453,5107,15:30:00
1454,9808,14:15:00
1455,5425,21:00:00
1456,2262,15:30:00
1457,6451,07:30:00
1458,3688,14:00:00
1459,88,21:00:00
1460,1245,21:00:00
1461,8601,06:00:00
1462,7115,07:30:00
1463,4957,22:15:00
1464,5901,14:15:00
1465,9893,07:30:00
1466,5543,21:00:00
1467,9583,08:42:00
1468,4404,23:42:00
1469,9648,22:30:00
1470,1705,15:34:00
1471,7246,15:30:00
1472,8686,08:42:00
1473,2203,08:42:00
1474,1524,06:15:00
1475,2692,06:00:00
1476,543,06:00:00
1477,5193,15:34:00
1478,910,22:30:00
1479,6658,06:00:00
1480,2609,15:30:00
1481,9967,23:42:00
1482,1398,06:15:00
1483,2552,14:00:00
1484,6973,15:30:00
1485,821,15:30:00
1486,2832,06:15:00
1487,6511,15:00:00
1488,3758,23:42:00
1489,8635,23:42:00
1490,307,14:15:00
1491,7954,22:30:00
1492,970,21:00:00
1493,5423,22:30:00
1494,8691,15:30:00
1495,4701,07:30:00
1496,648,15:34:00
1497,2700,21:00:00
1498,3659,07:30:00
1499,3205,06:15:00
1500,869,21:00:00
1501,3749,07:30:00
1502,5258,07:30:00
1503,3889,06:15:00
1504,8100,07:00:00
1505,6094,22:30:00
1506,7432,22:30:00
1507,7756,08:42:00
1508,3032,15:00:00
1509,4271,21:00:00
1510,6293,23:42:00
1511,3020,08:42:00
1512,5339,08:42:00
1513,9110,06:00:00
1514,3499,06:15:00
1515,297,06:15:00
1516,9919,15:00:00
1517,4730,07:30:00
1518,9241,15:34:00
1519,3292,15:34:00
1520,9124,14:15:00
1521,3185,21:00:00
1522,9595,22:30:00
1523,8144,23:42:00
1524,5957,06:00:00
1525,6344,06:00:00
1526,7859,07:30:00
1527,5060,23:42:00
1528,1194,15:00:00
1529,7930,15:30:00
1530,977,14:00:00
1531,4060,22:30:00
1532,230,23:42:00
1533,3818,08:42:00
1534,8838,15:34:00
1535,8971,23:42:00
1536,6513,07:00:00
1537,2696,15:34:00
1538,8961,15:34:00
1539,4412,21:00:00
1540,3477,21:00:00
1541,674,23:42:00
1542,167,15:00:00
1543,2215,15:34:00
1544,9825,15:30:00
1545,8289,23:42:00
1546,4445,14:00:00
1547,3460,14:15:00
1548,3345,14:15:00
1549,9970,23:42:00
1550,5311,07:30:00
1551,5125,14:15:00
1552,679,21:00:00
1553,360,21:00:00
1554,5373,14:00:00
1555,9671,15:30:00
1556,764,15:00:00
1557,2766,14:00:00
1558,7572,14:00:00
1559,6690,06:00:00
1560,7925,15:34:00
1561,2305,15:00:00
1562,5948,21:00:00
1563,6964,21:00:00
1564,8446,22:15:00
1565,4327,06:00:00
1566,4130,14:00:00
1567,484,15:34:00
1568,3863,14:00:00
1569,7690,22:30:00
1570,4196,15:00:00
1571,9719,14:15:00
1572,6182,14:00:00
1573,3024,14:15:00
1574,1957,14:15:00
1575,5432,21:00:00
1576,1887,21:00:00
1577,4172,07:30:00
1578,2962,21:00:00
1579,8534,22:15:00
1580,3684,07:00:00
1581,8908,21:00:00
1582,3575,08:42:00
1583,6139,07:00:00
1584,6012,22:15:00
1585,2612,14:15:00
1586,8639,21:00:00
1587,8080,14:15:00
1588,6156,21:00:00
1589,4550,07:00:00
1590,5318,06:15:00
1591,8055,06:00:00
1592,2108,08:42:00
1593,9020,15:30:00
1594,8250,22:30:00
1595,848,08:42:00
1596,6864,07:00:00
1597,6418,22:15:00
1598,595,15:00:00
1599,8081,15:00:00
1600,190,08:42:00
1601,515,08:42:00
1602,9343,21:00:00
1603,3526,22:15:00
1604,3482,06:15:00
1605,9426,23:42:00
1606,310,15:30:00
1607,9000,21:00:00
1608,8799,23:42:00
1609,2570,07:00:00
1610,1834,14:00:00
1611,7568,07:00:00
1612,5502,21:00:00
1613,3207,23:42:00
1614,1655,06:15:00
1615,1380,06:00:00
1616,4793,07:00:00
1617,7326,14:00:00
1618,2120,14:15:00
1619,4446,07:30:00
1620,932,14:00:00
1621,241,23:42:00
1622,3776,23:42:00
1623,9821,14:15:00
1624,9863,07:00:00
1625,3022,14:15:00
1626,1093,06:00:00
1627,8482,14:00:00
1628,3691,07:30:00
1629,9576,15:30:00
1630,3692,07:00:00
1631,102,14:15:00
1632,2053,21:00:00
1633,7484,07:00:00
1634,9794,15:34:00
1635,6077,15:30:00
1636,4837,06:15:00
1637,7661,15:30:00
1638,8194,15:34:00
1639,99,06:15:00
1640,9852,07:00:00
1641,7421,22:30:00
1642,5265,06:15:00
1643,2611,07:00:00
1644,5583,21:00:00
1645,3428,07:00:00
1646,5803,15:30:00
1647,9958,21:00:00
1648,2,14:00:00
1649,7778,23:42:00
1650,9780,14:00:00
1651,1357,15:34:00
1652,2057,14:15:00
1653,5259,06:15:00
1654,5724,22:30:00
1655,3860,22:30:00
1656,3667,07:30:00
1657,4122,06:15:00
1658,7348,08:42:00
1659,4086,07:00:00
1660,7470,22:15:00
1661,9682,06:00:00
1662,8848,21:00:00
1663,6813,14:15:00
1664,2278,08:42:00
1665,3234,06:00:00
1666,1107,15:34:00
1667,2328,15:30:00
1668,4393,22:30:00
1669,3391,15:34:00
1670,7883,23:42:00
1671,204,08:42:00
1672,8276,15:34:00
1673,7678,22:15:00
1674,2839,06:15:00
1675,8514,07:00:00
1676,237,06:00:00
1677,6709,15:00:00
1678,5976,06:15:00
1679,6264,15:00:00
1680,3853,15:00:00
1681,7617,23:42:00
1682,1643,15:34:00
1683,1754,08:42:00
1684,4999,22:15:00
1685,7934,22:15:00
1686,4548,07:00:00
1687,802,14:15:00
1688,9414,15:00:00
1689,864,07:00:00
1690,3356,21:00:00
1691,776,08:42:00
1692,2238,22:15:00
1693,7545,08:42:00
1694,3025,21:00:00
1695,2980,06:15:00
1696,9278,14:15:00
1697,6562,14:00:00
1698,8495,15:00:00
1699,8523,15:30:00
1700,4878,14:00:00
1701,8999,06:00:00
1702,6599,07:30:00
1703,7864,21:00:00
1704,9400,07:30:00
1705,9837,07:30:00
1706,2154,06:15:00
1707,8669,21:00:00
1708,8562,14:15:00
1709,9894,06:15:00
1710,2893,14:15:00
1711,2970,14:15:00
1712,5554,15:34:00
1713,3735,08:42:00
1714,3246,21:00:00
1715,2336,07:00:00
1716,9076,15:00:00
1717,4224,22:15:00
1718,7308,15:30:00
1719,9731,06:00:00
1720,4753,06:15:00
1721,8996,15:30:00
1722,4044,23:42:00
1723,9401,15:34:00
1724,6352,06:00:00
1725,1122,14:00:00
1726,518,14:15:00
1727,2508,22:30:00
1728,3573,06:15:00
1729,3204,14:15:00
1730,6678,14:15:00
1731,6196,07:00:00
1732,6686,06:00:00
1733,7774,15:30:00
1734,194,15:30:00
1735,3014,14:00:00
1736,9819,22:15:00
1737,7389,08:42:00
1738,8505,22:30:00
1739,4303,21:00:00
1740,2377,14:00:00
1741,2134,22:30:00
1742,8399,23:42:00
1743,939,21:00:00
1744,8900,15:30:00
1745,6714,06:00:00
1746,37,22:30:00
1747,3509,07:30:00
1748,4759,14:15:00
1749,1406,08:42:00
1750,184,14:15:00
1751,3079,07:30:00
1752,630,07:00:00
1753,2451,06:15:00
1754,5692,15:34:00
1755,8763,23:42:00
1756,7299,06:15:00
1757,250,07:00:00
1758,8826,08:42:00
1759,4969,21:00:00
1760,404,22:30:00
1761,5767,14:15:00
1762,3266,07:00:00
1763,4607,06:15:00
1764,7117,15:00:00
1765,4307,14:15:00
1766,6833,14:15:00
1767,9669,14:00:00
1768,8421,23:42:00
1769,6017,22:15:00
1770,1282,06:00:00
1771,3291,22:15:00
1772,2066,14:00:00
1773,4805,15:34:00
1774,4934,15:30:00
1775,4344,06:15:00
1776,7155,14:15:00
1777,5710,06:15:00
1778,3099,22:15:00
1779,7671,08:42:00
1780,8980,08:42:00
1781,9421,14:00:00
1782,5788,14:15:00
1783,7603,15:34:00
1784,1169,14:15:00
1785,3270,21:00:00
1786,9564,23:42:00
1787,1099,07:00:00
1788,8259,08:42:00
1789,3542,07:00:00
1790,9655,06:15:00
1791,8719,07:00:00
1792,58,06:00:00
1793,495,06:15:00
1794,7357,15:30:00
1795,3720,21:00:00
1796,6357,22:15:00
1797,6042,06:00:00
1798,5680,06:00:00
1799,3042,14:00:00
1800,7107,07:30:00
1801,3521,21:00:00
1802,5497,06:15:00
1803,4946,07:00:00
1804,2861,15:34:00
1805,8529,14:15:00
1806,1385,23:42:00
1807,5089,14:00:00
1808,3902,21:00:00
1809,178,21:00:00
1810,8966,15:30:00
1811,6123,14:15:00
1812,8956,07:00:00
1813,6802,21:00:00
1814,9647,15:00:00
1815,2767,15:34:00
1816,3632,06:15:00
1817,8965,14:00:00
1818,1606,21:00:00
1819,1152,06:15:00
1820,2677,15:34:00
1821,2965,22:15:00
1822,2718,21:00:00
1823,6882,22:30:00
1824,4688,07:00:00
1825,539,21:00:00
1826,5816,23:42:00
1827,1249,15:34:00
1828,6862,22:30:00
1829,2383,21:00:00
1830,840,22:30:00
1831,9656,14:00:00
1832,3488,23:42:00
1833,4571,21:00:00
1834,4083,15:00:00
1835,5445,06:00:00
1836,6771,06:15:00
1837,1363,22:15:00
1838,8017,08:42:00
1839,2281,15:30:00
1840,1308,06:15:00
1841,8753,15:00:00
1842,9314,08:42:00
1843,6748,22:15:00
1844,4500,06:15:00
1845,77,06:00:00
1846,5414,23:42:00
1847,4536,08:42:00
1848,2311,22:15:00
1849,5537,07:00:00
1850,4566,14:15:00
1851,5314,23:42:00
1852,2910,22:30:00
1853,9248,07:30:00
1854,6193,22:30:00
1855,9331,15:30:00
1856,9226,21:00:00
1857,8123,22:30:00
1858,5888,22:30:00
1859,6,15:34:00
1860,8244,22:15:00
1861,1625,21:00:00
1862,4744,06:00:00
1863,1034,07:30:00
1864,6897,22:15:00
1865,21,21:00:00
1866,8827,15:00:00
1867,4217,06:00:00
1868,2009,14:15:00
1869,2460,06:15:00
1870,9016,06:00:00
1871,6643,06:00:00
1872,7386,06:15:00
1873,4502,06:15:00
1874,6491,06:00:00
1875,2588,07:30:00
1876,7716,21:00:00
1877,6527,23:42:00
1878,905,15:34:00
1879,3015,22:15:00
1880,3233,07:30:00
1881,7860,14:15:00
1882,6989,15:34:00
1883,4206,21:00:00
1884,9115,06:15:00
1885,8816,08:42:00
1886,3566,07:00:00
1887,5422,06:00:00
1888,2146,21:00:00
1889,2540,22:15:00
1890,5911,22:15:00
1891,9258,06:00:00
1892,4967,07:30:00
1893,1548,08:42:00
1894,5866,22:30:00
1895,1896,21:00:00
1896,346,15:00:00
1897,6646,06:15:00
1898,982,22:15:00
1899,5421,06:15:00
1900,3256,07:30:00
1901,4052,23:42:00
1902,4868,06:00:00
1903,6553,08:42:00
1904,440,15:00:00
1905,873,15:00:00
1906,6274,15:30:00
1907,5474,06:00:00
1908,6791,14:00:00
1909,2960,22:30:00
1910,1352,08:42:00
1911,2439,06:00:00
1912,7022,14:00:00
1913,3045,06:00:00
1914,904,15:30:00
1915,620,22:15:00
1916,1910,07:00:00
1917,9874,07:00:00
1918,282,23:42:00
1919,5022,14:00:00
1920,8071,22:15:00
1921,6492,15:00:00
1922,9944,22:30:00
1923,8184,06:15:00
1924,2247,21:00:00
1925,8426,22:30:00
1926,1367,15:34:00
1927,4364,15:00:00
1928,4995,21:00:00
1929,30,06:15:00
1930,9418,22:15:00
1931,4699,06:00:00
1932,2294,07:30:00
1933,7548,14:15:00
1934,7109,08:42:00
1935,7858,15:34:00
1936,3533,23:42:00
1937,122,21:00:00
1938,9191,15:30:00
1939,2500,06:15:00
1940,8787,21:00:00
1941,8555,08:42:00
1942,3249,07:00:00
1943,3601,15:30:00
1944,4854,22:15:00
1945,643,22:15:00
1946,5987,22:30:00
1947,4491,15:00:00
1948,918,14:00:00
1949,988,22:15:00
1950,3695,15:00:00
1951,9859,21:00:00
1952,4841,21:00:00
1953,4272,15:00:00
1954,2631,06:15:00
1955,8881,08:42:00
1956,9416,21:00:00
1957,1197,07:30:00
1958,7526,22:15:00
1959,4482,15:30:00
1960,7369,15:30:00
1961,9687,15:30:00
1962,3302,23:42:00
1963,8212,15:30:00
1964,9755,07:00:00
1965,7143,08:42:00
1966,9877,22:30:00
1967,4463,21:00:00
1968,9286,08:42:00
1969,6656,14:00:00
1970,7931,23:42:00
1971,2979,15:34:00
1972,4159,22:30:00
1973,3665,15:00:00
1974,8481,07:30:00
1975,754,14:15:00
1976,4831,14:00:00
1977,2444,14:00:00
1978,5778,21:00:00
1979,2577,06:00:00
1980,5470,07:30:00
1981,7003,15:00:00
1982,4823,07:30:00
1983,1659,21:00:00
1984,4226,07:30:00
1985,36,15:00:00
1986,2491,15:34:00
1987,3850,06:00:00
1988,9370,22:30:00
1989,7643,07:30:00
1990,8915,07:30:00
1991,9771,14:00:00
1992,6388,23:42:00
1993,4133,06:15:00
1994,7957,06:00:00
1995,2188,08:42:00
1996,7381,15:30:00
1997,3919,21:00:00
1998,8525,22:30:00
1999,5132,06:15:00
2000,706,15:00:00
2001,8102,07:00:00
2002,5208,22:15:00
2003,7135,07:00:00
2004,1455,06:15:00
2005,6131,07:30:00
2006,5755,14:00:00
2007,8334,22:30:00
2008,9012,21:00:00
2009,9985,15:34:00
2010,8894,21:00:00
2011,6878,23:42:00
2012,5989,07:00:00
2013,8958,08:42:00
2014,5359,08:42:00
2015,2880,08:42:00
2016,4443,15:34:00
2017,3713,21:00:00
2018,4746,21:00:00
2019,8263,07:00:00
2020,7133,21:00:00
2021,7601,15:34:00
2022,2595,15:00:00
2023,1492,14:00:00
2024,9548,15:30:00
2025,6194,21:00:00
2026,5721,07:30:00
2027,9616,22:30:00
2028,112,07:30:00
2029,637,15:34:00
2030,6641,14:15:00
2031,7245,07:00:00
2032,3530,15:34:00
2033,9450,23:42:00
2034,49,08:42:00
2035,7131,07:30:00
2036,6780,07:30:00
2037,6265,15:00:00
2038,9107,14:15:00
2039,5674,15:34:00
2040,5347,07:30:00
2041,7667,15:30:00
2042,6601,21:00:00
2043,1816,15:34:00
2044,7878,21:00:00
2045,271,08:42:00
2046,7795,15:00:00
2047,3995,22:30:00
2048,5033,06:00:00
2049,4795,23:42:00
2050,5273,07:00:00
2051,3952,21:00:00
2052,7869,21:00:00
2053,3086,22:15:00
2054,811,21:00:00
2055,4865,06:15:00
2056,7360,22:15:00
2057,4918,21:00:00
2058,9085,15:30:00
2059,4240,22:30:00
2060,7071,07:00:00
2061,4917,22:30:00
2062,4141,15:34:00
2063,4184,06:15:00
2064,4669,08:42:00
2065,779,21:00:00
2066,5933,15:34:00
2067,4885,14:00:00
2068,9309,22:15:00
2069,6571,23:42:00
2070,6453,14:15:00
2071,772,23:42:00
2072,1327,06:00:00
2073,1667,21:00:00
2074,186,22:15:00
2075,8542,21:00:00
2076,857,08:42:00
2077,6213,14:15:00
2078,9684,15:34:00
2079,2745,14:15:00
2080,6865,06:15:00
2081,4171,14:00:00
2082,1721,15:34:00
2083,3849,14:00:00
2084,9807,21:00:00
2085,9289,06:15:00
2086,1445,15:34:00
2087,2827,15:30:00
2088,2741,21:00:00
2089,7758,14:15:00
2090,6639,06:00:00
2091,2606,15:34:00
2092,1793,08:42:00
2093,3245,21:00:00
2094,3366,22:15:00
2095,614,06:00:00
2096,325,07:30:00
2097,685,22:30:00
2098,5462,14:15:00
2099,415,22:15:00
2100,9087,07:00:00
2101,644,07:30:00
2102,9717,06:00:00
2103,9015,21:00:00
2104,9137,21:00:00
2105,3921,21:00:00
2106,5379,07:30:00
2107,4451,08:42:00
2108,2516,22:15:00
2109,5761,23:42:00
2110,1288,14:15:00
2111,2691,23:42:00
2112,5821,06:00:00
2113,5052,07:30:00
2114,5905,07:30:00
2115,3683,15:30:00
2116,4859,06:15:00
2117,146,14:00:00
2118,9529,23:42:00
2119,2938,07:00:00
2120,4193,14:00:00
2121,7746,06:00:00
2122,2884,15:30:00
2123,3252,15:34:00
2124,3134,15:34:00
2125,8266,21:00:00
2126,2571,21:00:00
2127,5848,08:42:00
2128,430,21:00:00
2129,921,21:00:00
2130,3935,07:30:00
2131,3139,06:00:00
2132,3607,23:42:00
2133,9009,06:15:00
2134,3381,21:00:00
2135,8641,15:34:00
2136,5714,14:15:00
2137,9651,14:15:00
2138,8455,22:15:00
2139,6159,14:00:00
2140,1928,15:34:00
2141,9403,07:00:00
2142,9346,08:42:00
2143,3802,21:00:00
2144,6454,07:00:00
2145,7502,07:30:00
2146,9849,07:30:00
2147,1542,21:00:00
2148,6925,15:34:00
2149,9489,06:00:00
2150,998,14:00:00
2151,4522,06:00:00
2152,8336,07:30:00
2153,5919,07:30:00
2154,5744,15:00:00
2155,1859,23:42:00
2156,4454,15:34:00
2157,9998,15:30:00
2158,4058,14:00:00
2159,3355,07:00:00
2160,9196,06:15:00
2161,54,14:00:00
2162,3243,07:00:00
2163,6969,15:00:00
2164,3682,23:42:00
2165,7002,15:30:00
2166,2921,15:00:00
2167,7725,08:42:00
2168,4186,15:00:00
2169,9443,23:42:00
2170,1436,22:15:00
2171,2723,15:30:00
2172,7686,21:00:00
2173,6055,23:42:00
2174,6359,23:42:00
2175,2810,21:00:00
2176,9313,15:00:00
2177,3547,06:15:00
2178,839,06:15:00
2179,2903,14:00:00
2180,9272,07:00:00
2181,4461,14:00:00
2182,9169,14:00:00
2183,390,07:00:00
2184,9619,06:15:00
2185,6581,08:42:00
2186,7958,22:30:00
2187,6652,08:42:00
2188,6073,21:00:00
2189,7081,06:00:00
2190,3019,06:15:00
2191,8546,15:00:00
2192,5212,14:00:00
2193,6346,06:15:00
2194,2054,07:30:00
2195,2558,06:00:00
2196,3798,14:00:00
2197,1943,06:00:00
2198,1829,06:15:00
2199,6626,06:00:00
2200,9,07:00:00
2201,6786,14:00:00
2202,2559,22:15:00
2203,2466,14:00:00
2204,5185,15:34:00
2205,1022,15:00:00
2206,6609,21:00:00
2207,5633,21:00:00
2208,7907,07:00:00
2209,2618,07:00:00
2210,3070,15:00:00
2211,7276,23:42:00
2212,3029,21:00:00
2213,6725,15:00:00
2214,1259,21:00:00
2215,8284,08:42:00
2216,8702,06:15:00
2217,4991,15:00:00
2218,2339,07:30:00
2219,1215,06:00:00
2220,5329,21:00:00
2221,5211,15:30:00
2222,5226,15:00:00
2223,4565,06:00:00
2224,9010,15:30:00
2225,2282,21:00:00
2226,7346,22:30:00
2227,9660,06:15:00
2228,2128,07:00:00
2229,9233,21:00:00
2230,9034,22:15:00
2231,7981,21:00:00
2232,4143,06:15:00
2233,5207,14:15:00
2234,188,21:00:00
2235,5759,06:15:00
2236,8957,21:00:00
2237,3117,22:15:00
2238,1200,21:00:00
2239,6806,21:00:00
2240,8585,06:15:00
2241,4858,15:30:00
2242,6818,08:42:00
2243,1827,15:30:00
2244,4877,21:00:00
2245,326,14:00:00
2246,3822,15:34:00
2247,9557,21:00:00
2248,7495,21:00:00
2249,6957,15:00:00
2250,8020,06:00:00
2251,6542,15:30:00
2252,5698,15:30:00
2253,8728,07:30:00
2254,6456,21:00:00
2255,8076,07:00:00
2256,7211,14:15:00
2257,2426,14:00:00
2258,5091,21:00:00
2259,9054,14:15:00
2260,1441,15:30:00
2261,317,14:15:00
2262,6909,15:00:00
2263,5533,07:30:00
2264,5011,06:00:00
2265,9301,14:00:00
2266,5305,14:00:00
2267,3904,14:15:00
2268,1265,15:00:00
2269,6295,15:00:00
2270,4228,21:00:00
2271,5699,15:30:00
2272,9184,08:42:00
2273,7060,22:30:00
2274,4003,21:00:00
2275,4551,15:34:00
2276,1142,14:15:00
2277,6910,15:30:00
2278,6053,22:15:00
2279,1260,14:00:00
2280,6050,23:42:00
2281,1338,14:00:00
2282,5282,21:00:00
2283,1459,21:00:00
2284,459,08:42:00
2285,1569,07:00:00
2286,5781,07:30:00
2287,4256,06:00:00
2288,5232,22:30:00
2289,4537,23:42:00
2290,7408,08:42:00
2291,8540,22:30:00
2292,7450,14:00:00
2293,8338,07:00:00
2294,2702,14:00:00
2295,1464,15:00:00
2296,1412,14:15:00
2297,6657,21:00:00
2298,5007,07:30:00
2299,6422,07:00:00
2300,7084,07:00:00
2301,125,15:00:00
2302,6228,22:30:00
2303,8070,07:00:00
2304,4605,06:15:00
2305,3762,22:15:00
2306,3105,06:15:00
2307,5799,06:15:00
2308,5828,08:42:00
2309,8786,07:30:00
2310,1337,15:00:00
2311,4116,06:00:00
2312,9462,23:42:00
2313,5316,08:42:00
2314,933,06:00:00
2315,591,07:00:00
2316,6640,06:15:00
2317,6432,22:30:00
2318,8765,15:30:00
2319,7160,06:00:00
2320,8832,08:42:00
2321,2310,07:00:00
2322,896,21:00:00
2323,149,07:00:00
2324,8032,14:00:00
2325,6252,15:34:00
2326,6011,14:15:00
2327,7434,15:00:00
2328,4244,23:42:00
2329,7265,15:30:00
2330,4381,14:15:00
2331,6459,14:00:00
2332,4477,07:30:00
2333,3420,06:00:00
2334,1491,22:15:00
2335,5892,08:42:00
2336,6038,15:34:00
2337,9202,22:15:00
2338,2135,14:15:00
2339,9500,21:00:00
2340,5251,14:00:00
2341,2550,15:00:00
2342,9654,21:00:00
2343,4603,07:30:00
2344,3877,15:30:00
2345,160,08:42:00
2346,9207,21:00:00
2347,2113,21:00:00
2348,9252,08:42:00
2349,6847,15:00:00
2350,5518,15:00:00
2351,1212,06:00:00
2352,1374,21:00:00
2353,4886,06:15:00
2354,5661,07:30:00
2355,5175,08:42:00
2356,1138,08:42:00
2357,4070,23:42:00
2358,1004,14:15:00
2359,655,22:15:00
2360,4733,06:00:00
2361,7062,21:00:00
2362,9209,07:00:00
2363,5162,06:15:00
2364,7651,06:00:00
2365,8162,15:34:00
2366,8760,06:15:00
2367,7263,07:00:00
2368,8148,06:15:00
2369,7505,21:00:00
2370,9674,15:00:00
2371,7506,22:15:00
2372,5764,21:00:00
2373,8502,14:15:00
2374,6774,15:34:00
2375,7095,08:42:00
2376,732,21:00:00
2377,9547,15:34:00
2378,568,15:00:00
2379,2598,22:30:00
2380,2583,15:30:00
2381,5111,08:42:00
2382,3522,15:30:00
2383,7723,06:15:00
2384,6415,06:15:00
2385,228,22:15:00
2386,3423,21:00:00
2387,6248,14:15:00
2388,1014,21:00:00
2389,8861,21:00:00
2390,6493,06:00:00
2391,1946,06:15:00
2392,3152,08:42:00
2393,6245,06:15:00
2394,5929,22:15:00
2395,5248,21:00:00
2396,4666,14:15:00
2397,8872,07:00:00
2398,5864,15:30:00
2399,5065,21:00:00
2400,4996,15:34:00
2401,2015,22:15:00
2402,3052,15:30:00
2403,2592,07:30:00
2404,9880,08:42:00
2405,9296,14:00:00
2406,9136,14:00:00
2407,3443,15:30:00
2408,9661,15:00:00
2409,3418,23:42:00
2410,2950,07:30:00
2411,5931,15:34:00
2412,1045,15:34:00
2413,3241,15:00:00
2414,8049,14:15:00
2415,9123,14:15:00
2416,8013,21:00:00
2417,1111,23:42:00
2418,1233,15:00:00
2419,5223,21:00:00
2420,5215,15:00:00
2421,3840,06:00:00
2422,8157,08:42:00
2423,4668,15:30:00
2424,8364,07:00:00
2425,8972,07:00:00
2426,2202,14:15:00
2427,8124,07:30:00
2428,8285,07:00:00
2429,8598,22:30:00
2430,410,15:34:00
2431,8751,14:00:00
2432,8536,15:00:00
2433,4137,14:00:00
